"","fsdisability","HH6.x","HH7.x","HC0","HW1","HW3","HW2","HC8","WS1","WS3","WS7","WS11","helevel","melevel","windex5.y","CB3","CB7","CB11","PR3","FCD2F","FCD2G","FCD2I","FCD2J","FCD2K","FCF1","FCF2","FCF3","HL4","Refugee"
"4079",2,1,65,13,1,1,1,1,61,NA,2,11,3,3,2,8,1,1,0,2,2,1,2,2,2,2,2,2,3
"4080",2,1,65,13,1,1,1,1,61,NA,2,12,3,2,2,6,1,1,NA,1,2,2,1,2,2,2,2,2,1
"4081",1,1,65,13,1,1,1,1,61,NA,2,11,1,3,3,9,1,1,0,2,1,2,1,2,2,2,2,1,3
"4082",2,1,65,13,1,1,1,1,61,NA,2,11,2,1,1,12,1,1,0,2,2,2,2,2,2,2,2,1,3
"4083",2,1,65,14,1,1,1,1,61,NA,2,11,1,2,2,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"4084",2,1,65,12,1,1,1,1,61,NA,2,11,1,1,1,9,1,1,0,1,1,1,1,2,2,2,2,1,3
"4085",2,1,65,13,1,1,1,1,61,NA,2,11,1,2,1,17,2,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"4086",2,1,65,13,1,1,1,1,61,NA,2,12,2,3,1,14,1,1,0,2,2,2,2,2,1,2,2,1,1
"4087",2,1,65,13,1,1,1,1,61,NA,2,11,2,2,2,17,1,2,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"4088",2,1,65,13,1,1,1,1,61,NA,2,11,2,3,2,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"4089",2,1,65,13,1,1,1,1,14,3,2,11,2,2,1,9,1,1,0,1,2,2,1,2,2,2,2,2,3
"4090",2,1,65,12,1,1,1,1,72,NA,2,13,1,1,1,5,1,1,NA,1,1,2,1,2,2,2,2,2,3
"4091",2,1,65,13,1,1,1,1,61,NA,2,11,3,3,3,13,1,1,10,2,2,2,2,2,2,2,2,2,1
"4092",2,1,65,13,1,1,1,1,72,NA,2,11,3,3,3,8,1,1,0,2,2,2,2,2,2,2,2,1,1
"4093",2,1,65,13,1,1,1,1,61,NA,2,11,2,3,2,9,1,1,0,1,1,1,1,2,2,2,2,1,1
"4094",2,1,65,13,1,1,1,1,61,NA,2,11,3,3,2,9,1,1,10,2,2,2,1,2,2,2,2,1,1
"4095",1,1,65,13,1,1,1,1,61,NA,2,11,3,2,2,6,1,1,NA,1,2,1,1,2,9,2,2,1,1
"4096",2,1,65,12,1,1,1,1,61,NA,2,11,1,1,2,13,1,1,10,1,2,2,1,2,2,2,2,1,1
"4097",2,1,65,13,1,1,1,1,61,NA,2,11,3,3,4,12,1,1,10,1,1,1,1,2,2,2,2,1,1
"4098",2,1,65,13,1,1,1,1,61,NA,2,11,3,2,4,14,1,1,10,2,2,2,1,2,2,2,2,1,1
"4099",1,1,65,13,1,1,1,1,61,NA,2,11,3,3,4,15,1,1,NA,NA,NA,NA,NA,NA,2,2,9,1,1
"4100",2,1,65,13,1,1,1,1,61,NA,2,11,2,2,2,9,1,1,0,2,2,1,2,2,2,2,2,2,1
"4101",2,1,65,13,1,1,1,1,61,NA,2,11,3,3,3,8,1,1,10,2,2,2,2,2,1,1,2,1,1
"4102",2,1,65,12,1,1,1,1,61,NA,2,11,3,3,2,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4103",2,1,65,13,1,1,1,1,61,NA,2,11,3,3,3,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,1
"4104",2,1,65,13,1,1,1,1,61,NA,2,11,3,3,2,7,1,1,0,2,2,2,2,2,2,2,2,1,1
"4105",2,1,65,13,1,1,1,1,61,NA,2,11,3,3,3,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4106",1,1,65,13,1,1,1,1,61,NA,2,11,1,3,1,7,1,1,10,2,2,2,2,2,2,2,2,2,1
"4107",1,1,65,13,1,1,1,1,61,NA,2,11,3,3,2,5,2,1,NA,2,2,1,1,2,2,2,9,1,1
"4108",2,1,65,13,1,1,1,1,61,NA,2,11,3,3,2,8,1,1,10,2,2,2,2,2,2,2,2,2,1
"4109",2,1,65,13,1,1,1,1,61,NA,2,11,3,2,1,5,NA,1,NA,2,2,2,2,2,2,2,2,1,1
"4110",2,1,65,13,1,1,1,1,61,NA,2,11,3,3,2,5,1,1,NA,2,2,1,1,2,2,2,2,1,1
"4111",2,1,65,13,1,1,1,1,61,NA,2,11,2,2,2,14,1,1,0,2,2,2,2,2,1,2,2,1,1
"4112",2,1,65,13,1,1,1,1,61,NA,2,11,2,3,1,11,1,1,0,2,2,2,2,2,2,2,2,1,3
"4113",2,1,65,13,1,1,1,1,61,NA,2,11,3,2,3,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4114",2,1,65,13,5,NA,NA,1,71,NA,2,11,3,3,1,12,1,1,0,2,2,2,2,2,2,2,2,2,1
"4115",2,1,65,13,1,1,1,1,61,NA,2,11,2,2,2,14,1,1,0,2,2,2,2,2,2,2,2,1,1
"4116",2,1,65,13,1,1,1,1,61,NA,2,11,3,3,1,8,1,1,10,1,2,1,1,2,2,2,2,1,1
"4117",2,1,65,13,1,1,1,1,61,NA,2,11,1,3,2,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,1
"4118",2,1,65,13,1,1,1,1,61,NA,2,11,3,2,2,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4119",2,1,65,12,1,1,1,1,13,3,2,11,3,3,4,8,1,1,10,2,2,2,2,2,2,2,2,2,1
"4120",1,1,65,13,1,1,1,1,61,NA,2,11,1,3,1,5,1,1,NA,1,2,2,1,2,2,2,2,2,1
"4121",2,1,65,13,1,1,1,1,61,NA,2,11,1,1,2,9,1,1,0,1,2,1,1,2,2,2,2,1,3
"4122",2,1,65,13,1,1,1,1,61,NA,2,11,3,3,3,8,1,1,10,2,2,2,1,2,1,2,2,1,1
"4123",2,1,65,13,1,1,1,1,61,NA,2,11,1,2,1,10,1,1,0,2,2,1,1,2,2,2,2,2,3
"4124",2,1,65,13,1,1,1,1,61,NA,2,11,1,3,3,6,1,1,NA,2,2,1,1,2,2,2,2,2,1
"4125",2,1,65,13,1,1,1,1,61,NA,2,11,3,3,4,9,1,1,10,1,1,1,1,2,2,2,2,2,3
"4126",2,1,65,12,1,1,1,1,61,NA,2,11,2,3,2,11,1,1,0,2,2,2,1,2,2,2,2,2,1
"4127",1,1,65,12,1,1,1,1,61,NA,2,11,1,1,2,8,1,1,6,2,1,1,1,1,2,2,2,1,1
"4128",2,1,65,12,1,1,1,1,61,NA,2,11,2,1,3,12,1,1,0,2,2,2,2,2,2,2,2,1,1
"4129",1,1,65,12,1,1,1,1,61,NA,2,11,2,3,4,10,1,1,5,2,2,2,2,2,2,2,2,1,1
"4130",2,1,65,12,1,1,1,1,61,NA,2,11,1,2,1,12,1,1,0,1,1,1,1,2,2,2,2,2,3
"4131",2,1,65,13,1,1,1,1,61,NA,2,11,3,3,3,9,1,1,10,1,2,2,2,2,2,2,2,2,3
"4132",2,1,65,13,1,1,1,1,61,NA,2,11,1,3,2,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4133",2,1,65,13,1,1,1,1,61,NA,2,11,1,2,3,12,1,1,3,2,2,2,2,2,2,2,2,2,3
"4134",2,1,65,13,1,1,1,1,61,NA,2,11,2,3,2,6,1,1,NA,2,2,2,2,2,2,2,2,1,1
"4135",2,1,70,11,1,1,1,1,61,NA,2,13,2,2,2,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"4136",2,1,70,13,1,1,1,1,14,3,2,13,3,3,1,7,1,1,3,1,1,2,1,1,2,2,2,1,3
"4137",1,1,70,13,1,1,1,1,61,NA,2,13,3,1,3,5,1,2,NA,2,1,2,1,2,2,2,2,1,3
"4138",2,1,70,13,1,1,1,1,61,NA,2,11,2,3,2,8,1,1,0,2,2,2,2,2,2,2,2,2,3
"4139",1,1,70,13,1,1,1,1,61,NA,2,13,3,3,2,6,1,1,NA,2,2,2,2,2,2,2,2,1,1
"4140",2,1,70,12,4,NA,NA,3,61,NA,2,13,2,1,1,5,1,1,NA,1,1,1,1,2,2,2,2,1,3
"4141",2,1,70,12,1,1,1,1,61,NA,2,13,3,2,1,17,1,9,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"4142",2,1,70,13,1,1,1,1,61,NA,2,13,3,3,3,7,1,1,0,1,2,2,2,2,2,2,2,1,3
"4143",2,1,70,13,1,1,1,1,61,NA,2,13,3,3,3,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,1
"4144",2,1,70,12,1,1,1,1,61,NA,2,13,1,2,2,14,1,1,0,2,2,2,2,2,2,2,2,1,3
"4145",2,1,70,12,1,1,1,1,61,NA,2,13,3,3,2,13,1,1,0,2,2,2,1,2,2,2,2,1,1
"4146",2,1,70,12,1,1,1,1,61,NA,2,13,3,3,4,11,1,1,0,1,2,2,1,2,2,2,2,2,3
"4147",2,1,70,13,1,1,1,1,71,NA,2,12,1,1,2,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"4148",2,1,70,13,1,1,1,1,61,NA,2,13,1,2,1,5,1,1,NA,2,2,2,1,2,2,2,2,2,1
"4149",2,1,70,13,1,1,1,1,61,NA,2,11,3,3,3,5,1,1,NA,2,2,2,1,2,2,2,9,1,1
"4150",NA,1,70,13,1,1,1,1,14,3,2,13,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"4151",2,1,70,12,1,1,1,1,61,NA,2,13,1,1,1,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4152",2,1,70,13,1,1,1,1,61,NA,2,13,2,3,2,9,1,1,0,1,1,2,1,2,2,2,2,1,1
"4153",1,1,70,12,1,1,1,1,61,NA,2,11,1,1,1,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4154",1,1,70,13,1,1,1,1,71,NA,2,13,2,1,1,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4155",2,1,70,13,1,1,1,1,61,NA,2,13,3,3,2,10,1,1,0,1,1,1,1,2,2,2,2,1,3
"4156",2,3,70,13,1,1,1,1,71,NA,2,11,3,3,2,11,1,1,10,2,2,2,2,2,2,2,2,2,1
"4157",2,3,70,12,1,1,1,1,61,NA,2,11,2,2,1,6,1,1,NA,1,2,2,2,2,2,2,2,1,1
"4158",2,3,70,12,2,1,1,1,61,NA,2,11,1,1,1,17,1,1,NA,NA,NA,NA,NA,NA,1,2,2,2,1
"4159",2,3,70,13,1,2,1,1,61,NA,2,11,1,2,1,6,1,1,NA,1,2,2,1,2,2,2,2,1,1
"4160",2,3,70,13,1,1,1,1,61,NA,2,11,3,3,3,8,1,1,0,1,1,1,1,2,2,2,2,1,1
"4161",2,3,70,13,1,1,1,1,61,NA,2,11,2,2,2,9,1,1,0,1,1,2,1,2,2,2,2,1,1
"4162",2,3,70,13,1,1,1,1,61,NA,2,11,3,3,2,7,1,1,0,1,2,1,1,2,2,2,2,1,1
"4163",2,3,70,13,1,1,1,1,61,NA,2,11,3,2,1,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,1
"4164",2,3,70,13,1,1,1,1,61,NA,2,11,3,3,5,12,1,1,0,2,2,2,2,2,2,2,2,1,1
"4165",2,3,70,12,1,1,1,1,61,NA,2,12,3,3,3,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,1
"4166",1,3,70,12,1,1,1,1,71,NA,1,13,3,3,1,11,1,1,0,2,2,2,2,2,2,2,2,1,1
"4167",2,3,70,12,1,1,1,1,61,NA,1,11,2,2,2,14,1,1,0,2,1,1,1,2,2,2,2,2,1
"4168",2,3,70,13,1,2,1,1,71,NA,2,11,2,3,1,5,1,1,NA,1,2,1,2,2,2,2,2,2,1
"4169",2,3,70,13,1,2,1,1,71,NA,2,11,3,1,1,9,1,1,0,1,2,2,1,2,2,2,2,1,1
"4170",1,3,70,12,1,1,1,1,71,NA,1,11,2,1,1,6,1,1,NA,2,2,1,1,2,2,2,2,1,1
"4171",2,3,70,12,1,1,1,1,61,NA,2,11,3,3,1,5,1,1,NA,1,2,1,1,2,2,2,2,2,1
"4172",2,3,70,13,1,1,1,1,71,NA,1,11,3,3,1,9,1,1,0,2,1,1,1,2,2,2,2,1,1
"4173",1,3,70,12,1,1,1,1,61,NA,1,13,2,1,1,6,1,1,NA,1,2,1,1,2,2,2,2,1,1
"4174",2,3,70,13,1,1,1,1,61,NA,1,11,1,3,2,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4175",2,3,70,13,1,1,1,1,61,NA,2,11,3,2,1,7,1,1,2,1,1,2,1,2,2,2,2,2,1
"4176",2,3,70,12,3,2,1,1,71,NA,2,11,1,3,1,8,1,1,0,1,2,2,2,2,2,2,2,1,1
"4177",2,3,70,12,1,1,1,1,61,NA,2,13,1,1,1,6,1,1,NA,2,1,1,1,2,2,2,2,2,1
"4178",2,3,70,12,1,1,1,1,61,NA,2,11,3,2,1,10,1,1,0,2,2,2,2,2,2,2,2,2,1
"4179",2,3,70,13,6,NA,NA,1,14,3,2,11,1,1,1,6,1,1,NA,2,2,1,1,2,2,2,2,1,1
"4180",1,3,70,12,1,2,1,1,61,NA,2,11,1,1,1,9,1,1,0,1,2,1,1,1,2,2,2,2,1
"4181",1,3,70,13,1,1,1,1,11,NA,2,11,3,3,2,5,1,1,NA,2,2,2,2,2,1,2,2,2,1
"4182",1,3,70,13,1,1,1,1,61,NA,2,11,3,3,2,7,1,1,5,1,2,1,1,2,2,2,2,1,1
"4183",1,3,70,13,1,2,1,1,61,NA,2,11,3,3,1,10,1,1,0,2,2,2,2,2,2,2,2,1,1
"4184",2,3,70,12,1,1,1,1,71,NA,2,11,3,3,1,5,1,1,NA,1,2,2,1,2,2,2,2,1,1
"4185",2,3,70,13,1,1,1,1,61,NA,2,11,3,3,3,8,1,1,5,2,2,2,2,2,2,2,2,1,1
"4186",2,3,70,13,1,1,1,1,61,NA,2,11,1,2,2,13,1,1,5,2,2,1,1,2,2,2,2,1,1
"4187",1,3,70,13,1,1,1,1,61,NA,2,11,2,2,2,6,1,1,NA,1,1,2,1,2,2,2,2,1,1
"4188",1,3,70,13,1,1,1,1,61,NA,2,11,2,2,2,14,1,1,0,2,2,2,2,2,2,2,2,1,1
"4189",2,3,70,13,1,1,1,1,61,NA,2,11,2,2,2,11,1,1,0,2,2,2,2,2,2,2,2,2,1
"4190",2,3,70,13,1,1,1,1,61,NA,2,11,2,1,1,17,2,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4191",2,3,70,13,1,2,1,1,71,NA,2,11,2,2,1,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4192",2,3,70,13,1,1,1,1,11,NA,2,11,3,3,2,13,1,1,0,2,2,2,2,2,2,2,2,2,1
"4193",2,3,70,13,1,1,1,1,61,NA,2,11,2,2,2,9,1,1,0,2,2,2,2,2,2,2,2,2,1
"4194",2,3,70,13,1,1,1,1,71,NA,2,11,3,3,1,5,NA,1,NA,1,2,2,1,2,2,2,2,2,1
"4195",2,3,70,13,1,1,1,1,61,NA,2,11,3,3,1,5,1,1,NA,2,2,2,1,2,2,2,2,1,1
"4196",2,3,70,12,1,1,1,1,61,NA,2,11,3,3,1,5,1,1,NA,2,2,2,2,2,2,2,2,1,1
"4197",2,3,70,13,1,1,1,1,61,NA,2,11,3,2,1,6,1,1,NA,1,1,2,1,2,2,2,2,1,1
"4198",2,3,70,13,5,NA,NA,1,61,NA,2,11,3,3,3,11,1,1,10,2,2,9,2,2,2,2,2,1,1
"4199",2,3,70,13,1,1,1,1,71,NA,2,11,3,3,2,6,1,1,NA,2,2,2,2,2,2,2,2,1,1
"4200",2,3,70,13,1,1,1,1,61,NA,2,11,2,3,1,6,1,1,NA,1,1,1,1,2,2,2,2,2,1
"4201",2,3,70,13,1,1,1,1,61,NA,2,11,3,3,3,9,1,1,0,1,2,2,1,2,2,2,2,1,1
"4202",2,3,70,12,1,1,1,1,71,NA,1,11,1,3,1,14,1,1,3,2,2,2,2,2,2,2,2,2,1
"4203",2,3,70,13,1,1,1,1,61,NA,2,11,3,2,3,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4204",1,3,70,13,1,1,1,1,71,NA,2,11,1,1,1,8,1,1,0,2,1,2,2,1,2,2,2,1,1
"4205",1,3,70,13,1,1,1,1,61,NA,2,11,2,1,2,13,1,1,0,2,2,2,2,2,1,2,2,2,1
"4206",2,3,70,12,1,1,1,1,14,3,2,11,2,2,1,12,1,1,3,2,1,2,1,2,2,2,2,2,1
"4207",1,3,70,12,1,1,1,1,71,NA,2,11,1,1,1,15,2,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4208",2,3,70,13,1,1,1,1,61,NA,2,11,3,3,1,9,1,1,2,1,1,1,1,1,2,2,2,1,1
"4209",2,2,10,13,1,1,1,1,11,NA,2,13,2,2,4,5,1,1,NA,1,1,1,1,1,2,2,2,1,3
"4210",1,2,10,12,1,1,1,1,11,NA,2,13,3,3,4,5,1,1,NA,1,2,2,1,2,2,2,2,2,3
"4211",2,2,10,13,1,1,1,1,11,NA,2,13,2,1,3,8,1,1,0,1,2,1,1,2,2,2,2,1,3
"4212",1,2,10,13,1,1,1,1,11,NA,2,13,1,1,4,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"4213",1,2,10,13,1,1,1,1,11,NA,2,13,3,2,5,9,1,1,6,2,2,1,2,2,2,2,2,1,3
"4214",2,2,10,13,1,2,1,1,31,1,2,13,3,1,2,11,1,2,0,2,2,2,2,2,1,2,2,2,3
"4215",2,2,10,12,1,1,1,1,11,NA,2,13,3,2,4,17,1,2,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"4216",2,2,10,12,1,1,1,1,11,NA,2,13,3,3,5,9,1,2,10,2,2,2,2,2,2,2,2,2,3
"4217",2,2,10,13,1,1,1,1,11,NA,2,13,3,3,5,7,1,1,2,2,2,1,1,1,2,2,2,2,3
"4218",2,3,70,13,1,1,1,1,61,NA,2,11,3,3,1,5,1,1,NA,2,2,2,2,2,2,2,2,1,1
"4219",2,3,70,13,1,2,1,1,61,NA,2,11,3,3,2,5,1,1,NA,2,2,2,2,2,2,2,2,2,1
"4220",2,3,70,13,1,1,1,1,72,NA,2,11,1,2,1,5,1,1,NA,1,1,1,1,1,2,2,2,1,1
"4221",2,3,70,13,1,1,1,1,61,NA,2,11,1,1,1,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,1
"4222",2,3,70,13,1,1,1,1,61,NA,2,11,3,3,1,7,1,1,10,2,2,2,1,2,1,2,2,1,1
"4223",2,3,70,12,1,1,1,1,14,3,2,11,2,2,1,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,1
"4224",2,3,70,12,1,1,1,1,61,NA,2,11,2,3,3,5,1,1,NA,2,2,2,2,1,2,2,2,1,1
"4225",2,3,70,12,1,1,1,1,61,NA,2,11,3,2,1,13,1,1,0,2,1,2,1,2,2,2,2,1,1
"4226",2,3,70,13,1,1,1,1,61,NA,2,11,3,2,3,10,1,1,2,2,2,2,2,2,2,2,2,1,1
"4227",2,3,70,13,1,1,1,1,61,NA,2,11,3,1,1,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4228",2,3,70,13,1,1,1,1,61,NA,2,11,2,2,2,14,1,1,0,2,1,2,1,2,2,2,2,1,1
"4229",2,3,70,13,1,1,1,1,61,NA,2,11,3,3,3,9,1,1,0,1,1,1,1,2,2,2,2,1,1
"4230",2,3,70,12,1,2,1,1,14,3,2,11,1,1,1,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4231",2,1,70,13,1,1,1,1,71,NA,2,11,1,2,1,5,NA,1,NA,1,2,2,1,2,2,2,2,1,3
"4232",2,1,70,13,1,1,1,1,71,NA,2,11,2,2,1,5,1,1,NA,1,1,1,1,2,2,2,2,1,3
"4233",2,1,70,13,1,1,1,1,61,NA,2,11,3,3,2,8,1,1,0,2,2,2,2,2,2,2,2,1,3
"4234",2,1,70,13,3,1,1,1,61,NA,2,12,3,2,1,7,1,1,0,1,2,2,2,2,2,2,2,2,3
"4235",2,1,70,13,1,1,1,1,61,NA,2,11,1,1,1,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"4236",2,1,70,13,1,2,2,1,72,NA,2,11,1,1,1,16,1,2,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"4237",2,1,70,13,1,1,1,1,71,NA,2,11,2,2,1,14,1,1,0,1,1,1,1,2,2,2,2,2,3
"4238",1,1,70,13,1,1,1,1,14,3,2,11,1,1,2,10,1,1,0,1,1,2,1,2,2,2,2,1,3
"4239",1,1,70,13,1,1,1,1,61,NA,2,11,2,3,2,16,2,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"4240",2,1,70,13,1,1,1,1,61,NA,2,11,1,1,1,9,1,1,0,2,2,2,2,2,2,2,2,2,3
"4241",2,1,70,13,1,1,1,1,61,NA,2,11,3,3,3,10,1,1,1,2,2,2,2,2,2,2,2,2,3
"4242",2,1,70,13,1,1,1,1,71,NA,2,11,1,1,1,15,1,1,NA,NA,NA,NA,NA,NA,1,2,2,1,3
"4243",2,1,70,13,1,1,1,1,71,NA,2,11,1,1,2,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"4244",1,1,70,12,1,1,1,1,71,NA,2,11,1,2,2,12,1,1,0,2,1,1,2,2,2,2,2,1,3
"4245",2,1,70,13,1,1,1,1,71,NA,2,11,1,1,1,10,1,1,0,2,2,2,1,2,2,2,2,1,3
"4246",1,1,70,12,1,1,1,1,71,NA,1,11,2,2,1,9,1,1,0,2,2,2,2,2,2,2,2,1,3
"4247",2,1,70,13,1,1,1,1,71,NA,2,13,1,1,1,12,1,1,0,1,2,1,1,2,2,2,2,1,3
"4248",2,1,70,12,1,1,1,1,61,NA,2,11,3,3,4,15,1,1,NA,NA,NA,NA,NA,NA,1,2,2,2,3
"4249",2,1,70,13,1,1,1,1,61,NA,2,11,3,3,4,12,1,1,0,2,2,2,2,2,2,2,2,1,3
"4250",1,1,70,13,1,1,1,1,14,3,2,11,9,3,2,7,NA,1,0,1,2,2,1,2,2,2,2,2,3
"4251",2,1,70,13,1,1,1,1,61,NA,2,11,3,3,4,10,1,1,0,1,2,2,1,2,2,2,2,1,1
"4252",2,1,70,13,1,1,1,1,61,NA,2,11,2,1,3,6,1,1,NA,1,1,1,1,2,2,2,2,2,3
"4253",1,1,70,13,1,1,1,1,14,3,2,11,2,2,1,11,1,1,0,2,2,2,2,2,1,2,2,2,3
"4254",2,1,70,13,1,1,1,1,61,NA,2,11,3,3,2,12,1,1,0,2,2,2,2,2,2,2,2,2,3
"4255",2,1,70,13,1,1,1,1,14,1,2,11,3,3,2,11,1,1,0,2,2,1,2,2,2,2,2,1,3
"4256",2,1,70,13,1,1,1,1,14,3,2,11,3,1,2,13,1,1,0,1,2,1,9,1,2,2,2,1,3
"4257",2,1,70,13,1,1,1,1,14,3,2,11,3,3,3,10,1,1,0,1,1,2,1,2,2,2,2,1,3
"4258",2,1,70,13,1,1,1,1,61,NA,2,11,2,2,1,17,2,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"4259",2,1,70,13,1,1,1,1,61,NA,2,11,3,3,2,17,2,1,NA,NA,NA,NA,NA,NA,1,2,2,1,3
"4260",2,1,70,13,1,1,1,1,14,1,2,13,3,1,1,8,1,1,1,2,2,2,2,2,2,2,2,1,3
"4261",2,1,70,12,1,1,1,1,14,3,2,11,3,2,2,5,1,1,NA,1,2,2,1,2,2,2,2,2,3
"4262",2,1,70,13,1,1,1,1,61,NA,2,11,1,2,3,14,1,1,0,2,2,2,2,2,2,2,2,1,3
"4263",2,1,70,13,1,1,1,1,61,NA,2,11,3,3,4,10,1,1,10,2,2,2,2,2,2,2,2,1,3
"4264",1,1,70,13,1,1,1,1,14,3,2,13,2,1,1,6,1,1,NA,1,2,1,1,2,2,2,2,1,1
"4265",2,1,70,13,1,1,1,1,61,NA,2,12,2,3,2,13,1,1,0,2,2,2,2,2,2,2,2,2,1
"4266",2,1,70,12,1,1,1,1,71,NA,2,13,2,2,1,6,1,1,NA,1,1,2,1,2,2,2,2,1,1
"4267",1,1,70,13,1,1,1,1,61,NA,2,11,3,3,1,10,1,1,0,1,1,1,1,2,2,2,9,1,1
"4268",1,1,70,12,1,1,1,1,14,3,2,13,2,2,1,9,1,1,0,2,2,2,2,2,2,2,2,2,1
"4269",2,1,70,13,1,1,1,1,61,NA,2,12,3,3,3,9,1,1,0,2,2,2,2,2,2,2,2,1,1
"4270",2,1,70,13,1,1,1,1,61,NA,2,13,2,3,2,9,1,1,10,2,2,2,1,2,2,2,2,2,1
"4271",2,1,70,12,1,1,1,1,71,NA,2,13,1,3,1,7,1,1,0,2,2,2,1,2,2,2,2,2,1
"4272",2,1,70,13,1,1,1,1,71,NA,2,12,3,3,1,8,1,1,0,1,1,1,1,1,2,2,2,1,1
"4273",2,1,70,12,1,1,2,1,61,NA,2,13,1,1,1,11,1,1,0,1,1,2,1,2,2,2,2,2,1
"4274",1,1,70,12,1,1,1,1,71,NA,2,13,1,2,1,10,1,1,0,1,1,2,1,2,2,2,2,1,1
"4275",2,1,70,12,1,1,1,1,71,NA,2,13,3,3,2,7,1,1,0,2,2,2,1,2,2,2,2,2,1
"4276",NA,1,70,12,1,1,1,1,71,NA,2,13,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"4277",2,1,70,12,1,1,1,1,71,NA,2,13,1,1,1,12,1,1,0,1,2,2,1,2,2,2,2,2,1
"4278",2,1,70,13,1,1,1,1,71,NA,2,12,1,1,2,12,1,1,0,2,2,2,1,2,2,2,2,1,1
"4279",2,1,70,12,1,1,1,1,71,NA,2,13,1,2,1,5,1,1,NA,1,2,2,1,2,2,2,2,1,1
"4280",2,1,70,12,1,1,1,1,61,NA,2,13,2,2,2,5,1,1,NA,2,2,2,2,2,2,2,2,2,1
"4281",2,1,70,13,1,1,1,1,71,NA,2,11,2,3,1,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"4282",2,1,70,13,1,1,1,1,61,NA,2,11,2,2,4,13,1,2,10,2,2,2,2,2,2,2,2,1,3
"4283",2,1,70,13,1,1,1,1,61,NA,2,11,3,3,3,8,1,1,0,1,2,2,1,2,2,2,2,1,3
"4284",1,1,70,13,1,1,1,1,71,NA,2,11,3,3,1,5,1,1,NA,2,2,2,2,2,2,2,2,2,3
"4285",2,1,70,13,1,2,1,1,71,NA,2,11,2,3,1,6,1,1,NA,2,2,1,1,2,2,2,2,1,3
"4286",2,1,70,13,1,1,1,1,71,NA,2,11,1,2,1,14,1,1,0,1,2,1,1,2,2,2,2,2,3
"4287",2,1,70,13,1,1,1,1,61,NA,2,11,3,3,4,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4288",2,1,70,12,1,2,1,1,71,NA,2,12,1,1,1,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"4289",2,1,70,13,1,1,1,1,71,NA,2,11,1,2,2,7,1,1,0,1,1,1,1,2,2,2,2,1,3
"4290",1,1,70,11,1,1,1,1,61,NA,2,11,2,3,5,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"4291",2,1,70,12,1,1,1,1,71,NA,2,11,2,2,1,14,1,1,0,2,2,2,2,2,2,2,2,2,3
"4292",2,1,70,12,1,1,1,1,71,NA,2,13,1,3,2,12,1,1,0,2,2,2,2,2,2,2,2,2,1
